5.000000000000000000e-01,5.347720147852408346e-01,7.391006832097378743e-01,3.221200128229632087e-01
9.774510993555326488e-01,1.558253421242180581e-01,9.909112814267684310e-01,7.252031654464476951e-01
4.329460226297976444e-01,2.552523301501760100e-01,4.220371718366577873e-01,6.641021847079412455e-01
2.507970591221665435e-01,1.155495697977061420e-01,8.601767618608902044e-02,3.968193206500085779e-01
6.354213299598066023e-03,7.128487790858621942e-01,2.504486936810363940e-01,8.610932251660043946e-01
8.965763348127192556e-01,2.145519039431580399e-01,8.927403296923035469e-01,9.495935145325736793e-01
3.184402171874464171e-01,2.289733217637752172e-01,9.555113246230442225e-01,2.938218412630485554e-01
1.148875936674164100e-01,6.490090529901976213e-01,8.480008551981016440e-01,4.719763197385821174e-01
5.320871691124251512e-02,8.610932251660043946e-01,4.466436564065850989e-01,4.317197877827027019e-01
1.385444313950990880e-01,7.479149236611052354e-01,4.263491509726812234e-01,5.638893394333793774e-01
3.044664166272461614e-01,9.917699575233011045e-01,4.392067754335418073e-01,4.641435456269167315e-01
8.382249197699717103e-01,7.318627132067148100e-01,7.526625919744743820e-01,3.314122577571347872e-01
9.555113246230442225e-01,6.589346381710626810e-01,5.526125451410180967e-01,1.700377325606382550e-01
9.907348269716172995e-01,5.807598649563622262e-01,4.285609344734764292e-01,1.967589871594215278e-01
9.854264360112356957e-01,8.678514542290651779e-01,7.260563413567895363e-01,2.697431212642127374e-01
8.177850504990621383e-01,7.770321342185467772e-01,5.772883998142268602e-01,3.631685049639597485e-01
7.160564488241560888e-01,8.330680511602259752e-01,2.565209611438512560e-01,1.942143193446037586e-01
1.284275872613029335e-01,9.809989182232085048e-01,1.397822490243220139e-01,1.290508470179693168e-01
4.263491509726812234e-01,9.333640434944706632e-01,3.543051265553376350e-01,2.455574417708438206e-01
8.893938324540208162e-01,4.983430244383107999e-01,8.191128080683373058e-01,6.081908606682666640e-01
5.877238484252238493e-01,4.879085537435086106e-01,8.499568640355570359e-02,6.281944737320676042e-01
5.801720665877677652e-01,4.422928377223737106e-01,1.770359687566068763e-01,5.019375907175104290e-01
5.595903952336709342e-01,2.791011204847945182e-01,6.241130285880814865e-01,7.411470566866199539e-01
3.627710297086275126e-01,8.781162950704174408e-01,1.229458913130794251e-01,9.117933800338222650e-01
4.456700283138220753e-01,4.764756342730935845e-01,1.442994296656342490e-01,6.229335659328487651e-01
4.502196738739462356e-01,2.151983652953610715e-01,5.307804530669710807e-01,9.483356314779478602e-04
7.329322634989839935e-01,5.044852810690076961e-01,3.681926348765325319e-01,1.902408077740401771e-01
2.849845545664759783e-01,3.185087992652425593e-01,5.780902504351401738e-01,9.524929668471915356e-02
5.893980718893848669e-01,4.815572620902532908e-01,9.026904596944150816e-01,6.608926576187994506e-01
8.144492798675362355e-02,4.331380182177130278e-01,5.007299923893927529e-01,2.131003191798928054e-01
2.186091442000743790e-01,8.610587391261875778e-01,2.367839185613241915e-01,9.179651388756197017e-01
2.285137195577392477e-01,4.428007687455920438e-01,5.766304670929786047e-01,7.119640326899099314e-01
2.078462359123214309e-01,1.858173625785108918e-03,8.173023297504183882e-01,4.359590463593322474e-01
1.503099343897158491e-01,1.431949227941221592e-01,9.836692985176842541e-01,8.038224825035403809e-01
2.739052315863299558e-03,4.736721685544236227e-01,6.039558454088793660e-01,8.651754833647608001e-01
8.319880738944074317e-02,2.861926979364707302e-01,3.872744750305618933e-01,8.700847432530435244e-01
3.700022345489052400e-01,1.261741996592963266e-01,2.212552803285571246e-01,6.992998877805758351e-01
1.635850274732021381e-01,5.706532009711311471e-01,1.497958437689274058e-01,5.464852922974623439e-01
7.472671893082819539e-01,9.123700584730898289e-02,3.952719474116630494e-01,6.424235881966781081e-01
3.060042329331902344e-02,4.982655178564234788e-01,2.446107193191981999e-02,6.209138483725440416e-02
6.647661136559313011e-02,1.104597127371650944e-01,2.132478664173701466e-01,1.381327361508580820e-01
4.335845587055547901e-01,6.054616329847450906e-02,6.346554155628291172e-01,9.998482259889358570e-01
4.095262833948077885e-01,1.183008586294481135e-01,7.679014426196271170e-01,7.791233623016564636e-01
1.870113773610384555e-01,2.274011813873296761e-01,2.545657364212967622e-01,5.830587459623182145e-01
4.946028910056012862e-01,6.741982009201094028e-01,3.629893870043443549e-01,8.227146559387228386e-01
3.923346316318822025e-01,5.606771703751628477e-01,7.100443459481933228e-01,5.016639222253770347e-01
6.574347944467529015e-01,1.947682492367582840e-01,7.988537296330451287e-01,1.090251174408795043e-01
2.191518556303589937e-01,8.584563214443161616e-01,1.227804385000814680e-01,7.090908891017462246e-01
9.178057201848646152e-01,5.274167001599151527e-01,3.878465165551897575e-01,1.664079786540562100e-02
8.413744276075943995e-01,8.345112624079599195e-01,1.147409913063279774e-03,6.067819837441035258e-02
5.307804530669710807e-01,8.615078712471718747e-01,8.580829425803959687e-02,1.504468163893646349e-02
9.011769087961754021e-01,6.531784811577048266e-01,8.080699292066489958e-01,1.646933863536093057e-04
4.066222998146058476e-01,8.371947642306007964e-01,5.753372857873461088e-01,6.244150858850527896e-02
5.472107974233438865e-01,7.117742563339597428e-01,4.332733396274320858e-01,1.793933425832067163e-01
6.990336688315504921e-01,9.516235996730644242e-01,5.225886436048955419e-01,4.775412972722975491e-01
6.219568600541874881e-01,9.848984680175050244e-01,4.529619404715202746e-01,3.546576742458641407e-01
9.026904596944150816e-01,8.902634326015480548e-01,1.657370858036253392e-01,1.818165209325244280e-01
9.992318019837171938e-01,8.965532062396673885e-01,4.842687379862298247e-02,5.605957501234838380e-01
8.565690806469231644e-01,6.446905445639798948e-01,8.324112798417762082e-01,2.728702155267197504e-01
6.104989187817270180e-01,4.339585513598900324e-01,7.502081382822852751e-01,4.283851662396018778e-01
5.799976770844830209e-01,4.862261723162724092e-01,2.889721551239452513e-01,4.923967599300976827e-01
3.554905272908600589e-01,3.396448822048691030e-01,5.795250671646714480e-01,1.028550552123611572e-01
3.266011633944437831e-02,6.777454166501581945e-01,2.514464317395773696e-01,2.074704375610934015e-01
6.127068749771014122e-02,9.345444731527650095e-01,4.970680963171926203e-01,7.553155965904563285e-01
5.858128395831769808e-01,8.856311141931528796e-01,8.699590346979181321e-01,7.911209811530074409e-01
1.629375103252262980e-01,8.253091501021240228e-01,6.059190746299818464e-01,4.233041725606649930e-01
9.999146252290262993e-01,4.537993194190640400e-01,6.124527174151411790e-01,9.355003384510017783e-01
3.615236559918477699e-01,2.901389485495299292e-01,7.731845057354321815e-01,3.986158383925118009e-01
5.971923856234204742e-01,1.142919219118029295e-01,7.302599080169033252e-01,5.257740887073496516e-01
3.537718066602790756e-01,5.661315703996872006e-02,9.098702414536097294e-01,3.559762846618239607e-01
3.954724102752249504e-02,5.821962910326672347e-02,9.162141536651550178e-01,1.519330270185340614e-01
2.080939226493910832e-02,4.447930266652089237e-01,9.520596841798804055e-01,1.253585804729759889e-01
2.212552803285571246e-01,9.150920154077752944e-01,8.308236563353467163e-01,7.747018014070460312e-01
5.492001391398202426e-01,3.292450821994592491e-01,8.998104724807142185e-01,7.781942581085385946e-01
3.422095063059198417e-01,3.973647892500603573e-01,7.208946362213982662e-01,3.248333023087529581e-01
3.709151932837102539e-01,2.272369435812620075e-01,1.223275572158558644e-01,9.782612612763972315e-01
6.049156247878695325e-02,2.187036241900888744e-01,3.488534572663026800e-02,3.165106041751629684e-01
7.164102169708235213e-01,9.810320033433073128e-02,2.315667011779074524e-01,9.218335739168814769e-01
4.707267480388898084e-01,9.491638216464770572e-02,9.362554845214420274e-01,6.957496799480635818e-01
5.289081090136849017e-01,2.716336821390797351e-01,9.202547983354798511e-01,5.532206766988233548e-01
5.185660139766332666e-01,8.239285610053568298e-01,3.302034211691595722e-01,1.135291199571051290e-01
8.469640332742905953e-01,9.636549608431379532e-01,1.435948404194214989e-02,8.800114018071182320e-01
8.990378160426093501e-01,9.998482259889358570e-01,5.186702105028099252e-01,5.417974503452457347e-01
8.276419250067265088e-01,8.776913673594970433e-01,9.949901066403533667e-01,1.785160895440358608e-01
6.816119020613390367e-01,7.722140222698287149e-01,6.632693564200441427e-01,5.049508607652312131e-01
8.280082280724776478e-02,9.542660827288178549e-01,7.109338637802548044e-01,4.917363053062084877e-02
9.141123643668978005e-01,6.216561325192617726e-01,7.736739172900632955e-01,8.776913673594972654e-01
5.775888828038011624e-01,6.100913962607280583e-01,5.214117053818172476e-01,1.076436568900734914e-01
8.589549606334868637e-01,2.394075585617059798e-01,4.497772337695261635e-01,3.588252773433361353e-01
8.639748428108443568e-01,1.702637645288653800e-01,3.602087037016333260e-01,9.471326147635517057e-01
9.783302884405586930e-02,3.821685630645538234e-01,2.132911852482044512e-03,5.897125768512511135e-01
1.221531689725183778e-01,5.485687983632968612e-01,4.507998608601763713e-01,7.416481782624468888e-01
9.000893239029117421e-02,5.319626476363248369e-01,4.935794285067117704e-01,2.461655339701784850e-01
9.856405159580570174e-01,2.012031646837978416e-01,4.308525010974904035e-01,2.858067139650050104e-01
9.502933511503189878e-01,4.856258900139253099e-01,3.560584823741455018e-01,5.294400627178911245e-01
9.204932038898042679e-01,4.576736409023879348e-02,1.202975416726443925e-01,3.814976624526631444e-01
6.201692870333694874e-01,4.984010139037654552e-01,2.709884734768529535e-01,6.787919544565060859e-01
9.368881451677923966e-02,2.161541854035859966e-01,3.445023427033400143e-02,3.396448822048790950e-01
1.147409913063279774e-03,2.170999208225828925e-01,4.274417688694516215e-01,4.108210993793623977e-01
2.753287655067472306e-01,5.917023661093931963e-01,7.728291938491682611e-02,8.204683951634550443e-01
4.115672039924662684e-01,5.803454429826147010e-01,3.780431399458126229e-01,5.235632790361808286e-01
7.684332988220896610e-01,9.218335739168833642e-01,9.529367112016832175e-01,7.788368027921943604e-01
9.755282581475763770e-01,6.545084971874750579e-01,7.938926261462387890e-01,9.062553008769410612e-01
4.615816215175100323e-01,3.165106041751661881e-01,6.547313340046782004e-01,6.392958324312585372e-01
1.232006392005488005e-01,6.244150858850527896e-02,6.781987926469732475e-01,2.586765695364532380e-01
2.135691833724099320e-01,8.513450158048330163e-03,6.492403727915111444e-01,5.603020997531008573e-01
3.115866953555024299e-02,6.856337432589362235e-01,8.430934064608626155e-01,4.111545151198761627e-01
2.733773907480337995e-01,7.121906222660981944e-01,5.061598297676176417e-01,4.994279217739461263e-02
8.445488432626109265e-01,8.158555031266252477e-01,8.493520545591262128e-01,7.997114369686448843e-01
4.020772664964153420e-01,9.903173852344886452e-01,6.446721347971600125e-01,6.488542767188494320e-01
6.702151195456127475e-01,9.980120863020105482e-01,1.103241819790310441e-01,7.761824864802564505e-01
3.847504623230052490e-01,6.094744720784036618e-01,3.181994003042939445e-01,7.506655290116834855e-01
5.965174158996912057e-01,2.895262169341319414e-01,3.466587514250573099e-01,1.309135257087566950e-01
7.294140497191743400e-01,9.796567712067991707e-01,1.036296369428526543e-01,7.005507674663499218e-01
8.868487094833251705e-01,1.125604092443893700e-01,9.819095838677631694e-01,8.452739202323389378e-02
7.500997391648702717e-01,1.519330270185366705e-01,4.972624064038461134e-01,3.514310354011206394e-01
1.602337541400544740e-03,4.600028744057281793e-01,9.108421828468393766e-02,1.298202066587794690e-01
8.930656050581227134e-01,1.592015629592100634e-01,4.806598276997898767e-01,5.439496691805125739e-01
4.327054400153873548e-01,3.833951953701006943e-01,2.420410868211193556e-01,3.526558470614550300e-01
8.272108058103463391e-01,9.256954440235641846e-01,2.126964950170210367e-01,8.345653031794350030e-01
6.801547454009038152e-01,6.835645714087841274e-01,8.990086136401257422e-01,2.358048464295304791e-01
7.386387804348952812e-01,3.870243567291319353e-01,4.574551246320256448e-01,7.967518226461489661e-01
8.037694731694139394e-01,1.028550552123611572e-01,1.743795739985182225e-02,8.515525456526329418e-01
4.815242503054283918e-01,1.086371187431830476e-01,2.772495697316555985e-01,4.464920758103460008e-01
7.357468078520150723e-01,1.263737325605533424e-01,9.965793330683176965e-01,7.168022989265521172e-02
2.883214775681628428e-01,9.636392258900654539e-01,8.490997395377926082e-01,3.931930574664367350e-01
7.010007427581549377e-02,7.553155965904563285e-01,1.767146162421402433e-01,2.607442154493625486e-01
